"",P-0959,13,A,-0.711284851,-0.235254636,-416.851494,-417.0833737,-1668.172475,0.263020396,25.22770723,-70.19863067,-244.828633,-281.7149749,-472.4102074,-23.96704967
"",P-0961,13,A,-0.224223119,-3.619743982,-833.3932651,-418.2172252,-3338.131095,0.483348575,32.5843739,-171.6402973,-446.6869663,-352.0566416,-940.8227074,-37.22954967
"",P-0963,13,A,0.891547533,-1.383165984,-832.7996172,416.1301858,-3338.427493,0.173427001,29.3593739,-170.406964,-447.703633,60.5350251,-935.264374,-38.67121633
"",P-0965,13,A,0.763037083,-1.640232729,-832.8910107,416.2534281,-3338.381335,0.231832049,29.3593739,-170.406964,-447.703633,60.5350251,-935.264374,-38.67121633
"",P-0967,13,A,-4.681163919,-0.096592692,-416.694535,-0.610592633,-3331.274488,0.22384354,30.08923501,-137.7402973,-255.0452997,-136.8649749,-922.414374,-37.21704967
"",P-0968,13,A,-1.912731436,-2.658993648,-416.8185973,-417.6498352,-3336.220187,0.352143523,32.32770723,-139.3652973,-254.4619663,-343.1483082,-926.9935407,-36.78371633
"",P-0972,13,A,-0.307144062,-0.265021125,-416.3503971,416.261994,-3338.388851,0.01456119,29.10270723,-138.131964,-255.478633,69.44335843,-921.4352074,-38.225383
"",P-0973,13,A,-4.467229336,1.171383662,-416.5455292,833.7918494,-3332.880701,0.116686555,24.64395723,-138.5236307,-255.9119663,275.7516918,-920.4560407,-39.23371633
"",P-0974,13,A,-0.612071054,-0.584530402,-416.3553002,416.5622044,-3337.68463,0.024290701,29.10270723,-138.131964,-255.478633,69.44335843,-921.4352074,-38.225383
"",P-0976,13,A,-4.33155913,-0.133895282,0.208371386,-0.333511471,-3331.953318,0.18729948,22.8881239,-105.4652973,-62.82029967,-127.9566416,-908.5852074,-36.77121633
"",P-0977,13,A,-2.211429091,-2.495587219,0.135248052,-417.7611426,-3335.732027,0.142822148,25.12659612,-107.0902973,-62.23696633,-334.2399749,-913.164374,-36.337883
"",P-0978,13,A,-0.434872928,-5.071538162,-0.706123281,-834.2405563,-3340.274346,0.163505812,23.89284612,-108.7152973,-61.653633,-540.5233082,-917.7435407,-35.90454967
"",P-0979,13,A,-2.212200562,-2.232918917,-0.072862617,-417.4510577,-3336.048454,0.163203986,25.12659612,-107.0902973,-62.23696633,-334.2399749,-913.164374,-36.337883
"",P-0980,13,A,-3.948396254,0.200332712,-0.008710581,-0.205956145,-3331.888645,0.104392862,22.8881239,-105.4652973,-62.82029967,-127.9566416,-908.5852074,-36.77121633
"",P-0981,13,A,-0.121631884,-0.109438338,0.727841159,416.5724732,-3337.510171,-0.025547446,21.90159612,-105.856964,-63.253633,78.35169177,-907.6060407,-37.77954967
"",P-0984,13,A,-3.466315131,0.673839129,0.088587962,-0.412004172,-3332.467836,0.122109768,22.8881239,-105.4652973,-62.82029967,-127.9566416,-908.5852074,-36.77121633
"",P-0985,13,A,-3.255942286,-0.890016342,416.7632724,-0.381572581,-3332.81913,0.195789674,14.5625601,-74.72326267,129.371375,-118.6150789,-894.8976734,-36.500341
"",P-0986,13,A,-2.141277239,-3.491956635,416.6881168,-417.3345052,-3336.870974,0.172861853,16.80103232,-76.34826267,129.9547083,-324.8984122,-899.47684,-36.06700767
"",P-0987,13,A,-0.044824696,-6.033616517,416.0136527,-834.3927065,-3341.165182,0.273400015,15.56728232,-77.97326267,130.5380417,-531.1817456,-904.0560067,-35.63367433
"",P-0990,13,A,0.362003006,-1.119974199,417.2765584,416.6841169,-3336.847523,0.020074576,13.57603232,-75.11492933,128.9380417,87.69325443,-893.9185067,-37.50867433
"",P-0991,13,A,-2.691146787,1.00728022,416.6488392,833.7606373,-3333.310871,-0.096763852,9.117282322,-75.506596,128.5047083,294.0015878,-892.93934,-38.51700767
"",P-0992,13,A,0.086428891,-1.025808793,417.1771537,416.4630947,-3335.959177,-0.084288139,13.57603232,-75.11492933,128.9380417,87.69325443,-893.9185067,-37.50867433
"",P-0994,13,A,-2.366156953,-1.788769445,834.3185871,-1.074094196,-3334.668217,0.067025729,6.2375601,-43.981596,321.5630417,-109.2734122,-881.2101734,-36.22950767
"",P-0995,13,A,-0.805496646,-4.363745364,833.9159485,-418.0291053,-3339.491646,0.193706931,8.476032322,-45.606596,322.146375,-315.5567456,-885.78934,-35.79617433
"",P-0996,13,A,1.343234163,-6.583303624,833.4724981,-835.1613796,-3343.07723,0.093045866,7.242282322,-47.231596,322.7297083,-521.8400789,-890.3685067,-35.362841
"",P-0997,13,A,-1.079350241,-4.224379173,834.0903498,-418.4748948,-3340.108602,0.104673942,8.476032322,-45.606596,322.146375,-315.5567456,-885.78934,-35.79617433
"",P-0999,13,A,1.010802202,-2.498499267,834.5118728,415.8352824,-3338.053855,-0.210454477,5.251032322,-44.37326267,321.1297083,97.0349211,-880.2310067,-37.237841
"",P-1004,13,A,-1.100359379,-0.763201514,-416.9362338,-417.3171575,-1668.121002,0.196085953,25.22770723,-70.19863067,-244.828633,-281.7149749,-472.4102074,-23.96704967
"",P-1005,13,A,2.821780169,-3.779894625,-834.227494,-833.8934981,-1673.433603,0.355571102,24.2506239,-104.0986307,-436.4702997,-496.9066416,-490.8185407,-23.97954967
"",P-1007,13,A,-1.114903197,-0.314525441,-833.6180553,-0.559227073,-1666.359882,0.521344399,23.24590168,-100.8486307,-437.6369663,-84.3399749,-481.6602074,-24.84621633
"",P-1009,13,A,-0.909411425,-0.113402793,-833.8112374,833.622556,-1668.17194,0.286407336,17.8006239,-101.631964,-438.503633,328.2766918,-479.701874,-26.862883
"",P-1010,13,A,0.75628165,-0.906392693,-833.2939985,416.4880013,-1669.96296,0.231751638,22.2593739,-101.2402973,-438.0702997,121.9683584,-480.6810407,-25.85454967
"",P-1011,13,A,-1.970173822,-0.505752583,-833.5063532,-0.620312693,-1665.531119,0.317292557,23.24590168,-100.8486307,-437.6369663,-84.3399749,-481.6602074,-24.84621633
"",P-1012,13,A,-2.333585703,0.793888126,-416.63087,-0.190193172,-1665.614842,0.145065425,22.98923501,-68.57363067,-245.4119663,-75.43164157,-467.8310407,-24.400383
"",P-1014,13,A,1.342968691,-2.707928515,-417.3429588,-834.0421093,-1670.490978,0.195712492,23.99395723,-71.82363067,-244.2452997,-487.9983082,-476.989374,-23.53371633
"",P-1015,13,A,-0.499401166,-0.945708348,-416.6932328,-417.1767606,-1667.790289,0.288630287,25.22770723,-70.19863067,-244.828633,-281.7149749,-472.4102074,-23.96704967
"",P-1017,13,A,-0.300629945,-0.08311863,-416.513529,416.4691471,-1667.106209,0.130851017,22.00270723,-68.96529733,-245.8452997,130.8766918,-466.851874,-25.40871633
"",P-1018,13,A,-1.455669299,0.617429334,-417.0274977,833.8734649,-1666.45286,0.178166948,17.54395723,-69.356964,-246.278633,337.1850251,-465.8727074,-26.41704967
"",P-1019,13,A,-0.27839806,0.279749549,-416.6076347,416.7859997,-1667.328487,0.110055281,22.00270723,-68.96529733,-245.8452997,130.8766918,-466.851874,-25.40871633
"",P-1021,13,A,-1.462200692,0.475450862,-0.182879063,0.0293551,-1664.185604,0.082908423,15.7881239,-36.29863067,-53.18696633,-66.52330823,-454.001874,-23.95454967
"",P-1022,13,A,-0.395605641,-0.851567617,0.022950585,-416.9188111,-1668.575206,0.118812951,18.02659612,-37.92363067,-52.603633,-272.8066416,-458.5810407,-23.52121633
"",P-1023,13,A,0.356919468,-2.441223843,-0.665779831,-833.6497253,-1671.226404,0.179373472,16.79284612,-39.54863067,-52.02029967,-479.0899749,-463.1602074,-23.087883
"",P-1024,13,A,-0.831674454,-0.52115786,-0.260646985,-416.9794623,-1667.487119,0.029227082,18.02659612,-37.92363067,-52.603633,-272.8066416,-458.5810407,-23.52121633
"",P-1025,13,A,-1.985655112,0.180629656,-0.330428163,-0.144660475,-1666.115797,0.010532168,15.7881239,-36.29863067,-53.18696633,-66.52330823,-454.001874,-23.95454967
"",P-1026,13,A,-0.079801342,0.013236349,0.102000712,416.6547028,-1668.044075,0.024957108,14.80159612,-36.69029733,-53.62029967,139.7850251,-453.0227074,-24.962883
"",P-1027,13,A,-1.81581062,0.862087292,-0.321482456,833.8158051,-1665.68041,-0.010060193,10.34284612,-37.081964,-54.053633,346.0933584,-452.0435407,-25.97121633
"",P-1028,13,A,0.267384481,-0.210341861,0.237803123,416.9723547,-1667.510557,-0.00878973,14.80159612,-36.69029733,-53.62029967,139.7850251,-453.0227074,-24.962883
"",P-1030,13,A,-0.81966668,-0.531065158,416.7345692,-0.398091171,-1667.036009,-0.046242113,7.4625601,-5.556596,139.0047083,-57.18174557,-440.31434,-23.68367433
"",P-1031,13,A,0.344407165,-1.515327442,416.4381758,-416.9494852,-1669.079884,0.124001035,9.701032322,-7.181596,139.5880417,-263.4650789,-444.8935067,-23.250341
"",P-1032,13,A,1.216259725,-2.935565413,416.0093708,-833.6534122,-1671.965488,0.208251552,8.467282322,-8.806596,140.171375,-469.7484122,-449.4726734,-22.81700767
"",P-1034,13,A,-1.231136552,-0.562035852,416.594843,-0.372926708,-1665.898281,-0.016431664,7.4625601,-5.556596,139.0047083,-57.18174557,-440.31434,-23.68367433
"",P-1035,13,A,1.171025131,-0.854628619,416.9763119,416.6086293,-1666.967261,-0.071272274,6.476032322,-5.948262667,138.571375,149.1265878,-439.3351734,-24.69200767
"",P-1036,13,A,-0.100441106,-0.054117474,416.3242083,833.5872839,-1666.116899,0.156296323,2.017282322,-6.339929333,138.1380417,355.4349211,-438.3560067,-25.700341
"",P-1038,13,A,-1.172947783,-0.269187377,416.9103985,-0.237168764,-1665.412722,-0.1482765,7.4625601,-5.556596,139.0047083,-57.18174557,-440.31434,-23.68367433
"",P-1039,13,A,1.144108241,-1.510388409,834.2331957,-1.166743299,-1668.642086,-0.102681887,-0.8624399,25.18507067,331.196375,-47.8400789,-426.62684,-23.412841
"",P-1040,13,A,2.067724568,-3.179151739,834.0905294,-417.8978693,-1670.420326,0.118876551,1.376032322,23.56007067,331.7797083,-254.1234122,-431.2060067,-22.97950767
"",P-1041,13,A,3.294435639,-4.102799651,833.5554637,-834.4156883,-1673.773715,0.191007523,0.142282322,21.93507067,332.3630417,-460.4067456,-435.7851734,-22.54617433
"",P-1042,13,A,2.095712039,-2.580410835,834.1050465,-417.7810554,-1670.652447,0.039273032,1.376032322,23.56007067,331.7797083,-254.1234122,-431.2060067,-22.97950767
"",P-1043,13,A,0.930584311,-1.647587962,834.1833288,-1.168406175,-1668.538729,0.090697057,-0.8624399,25.18507067,331.196375,-47.8400789,-426.62684,-23.412841
"",P-1044,13,A,3.211725632,-1.900971155,834.5137613,415.6939597,-1669.75311,-0.19718307,-1.848967678,24.793404,330.7630417,158.4682544,-425.6476734,-24.42117433
"",P-1045,13,A,3.512145195,-1.187456909,833.9056979,832.9564748,-1668.842687,0.161728453,-6.307717678,24.40173733,330.3297083,364.7765878,-424.6685067,-25.42950767
"",P-1046,13,A,0.656789784,-0.778169088,416.8619543,416.7641553,-1668.22527,-0.207951183,6.476032322,-5.948262667,138.571375,149.1265878,-439.3351734,-24.69200767
"",P-1047,13,A,-0.068100396,-0.226805381,-0.002142,0.159409317,0.046043027,-0.083515005,8.7083639,32.856196,-43.552593,-5.0910949,0.5737793,-11.139803
"",P-1049,13,A,-0.121756686,-0.253090419,-416.7647702,-416.2505789,1665.971445,-0.006678876,19.48128057,63.18952933,-225.127593,-159.3160949,433.5487793,0.864363667
"",P-1050,13,A,1.048509129,-1.935403045,-834.4591399,-832.3272105,1665.222426,0.088908342,18.50419723,29.28952933,-416.7692597,-374.5077616,415.140446,0.851863667
"",P-1052,13,A,-0.273956451,-2.933747307,-833.8412496,0.22150443,1666.225013,0.140322151,17.49947501,32.53952933,-417.9359263,38.0589051,424.2987793,-0.014803
"",P-1053,13,A,1.033781597,-3.428993193,-833.7033613,416.7778667,1662.870319,0.311719976,16.51294723,32.14786267,-418.3692597,244.3672384,425.277946,-1.023136333
"",P-1055,13,A,0.665200482,-3.251899257,-833.9432516,416.8690064,1663.099162,0.225705062,16.51294723,32.14786267,-418.3692597,244.3672384,425.277946,-1.023136333
"",P-1058,13,A,-0.122504377,-0.099846046,-416.8973776,-416.2528795,1665.832318,-0.051559959,19.48128057,63.18952933,-225.127593,-159.3160949,433.5487793,0.864363667
"",P-1060,13,A,-0.152050703,-0.528355858,-416.6600136,-416.5671256,1665.666575,-0.015161441,19.48128057,63.18952933,-225.127593,-159.3160949,433.5487793,0.864363667
"",P-1062,13,A,-0.437378641,-1.584419958,-416.9366183,416.6333153,1663.261384,0.11548741,16.25628057,64.42286267,-226.1442597,253.2755718,439.1071126,-0.577303
"",P-1063,13,A,1.50036264,-3.663801198,-417.6398348,833.2561984,1662.06333,0.204217167,11.79753057,64.031196,-226.577593,459.5839051,440.0862793,-1.585636333
"",P-1064,13,A,-0.077903337,-1.823187728,-417.1345452,416.723075,1664.005305,0.093151839,16.25628057,64.42286267,-226.1442597,253.2755718,439.1071126,-0.577303
"",P-1065,13,A,-1.313871584,-0.405865978,-416.839095,0.268824225,1667.308939,0.020143572,17.24280834,64.81452933,-225.7109263,46.96723843,438.127946,0.431030333
"",P-1066,13,A,-1.303638088,0.142594704,0.014703202,-0.280955985,1667.42999,-0.022913817,10.04169723,97.08952933,-33.48592633,55.87557177,451.9571126,0.876863667
"",P-1067,13,A,0.406596061,-0.570672973,0.242541234,-416.5386436,1665.987607,-0.027407753,12.28016946,95.46452933,-32.902593,-150.4077616,447.377946,1.310197
"",P-1069,13,A,-0.337290862,-0.16384673,0.030928056,-416.526347,1665.314411,0.005482788,12.28016946,95.46452933,-32.902593,-150.4077616,447.377946,1.310197
"",P-1072,13,A,0.726725381,-2.757998435,-0.791723434,833.1107133,1661.959871,0.141408353,4.596419456,96.306196,-34.352593,468.4922384,453.915446,-1.139803
"",P-1074,13,A,-1.983466315,0.376597359,0.120347226,-0.314013874,1667.121639,0.05028508,10.04169723,97.08952933,-33.48592633,55.87557177,451.9571126,0.876863667
"",P-1075,13,A,-3.069854351,0.792220467,416.9088417,-0.46774551,1668.452397,0.11614909,1.716133433,127.831564,158.7057483,65.21713443,465.6446466,1.147739
"",P-1077,13,A,-3.009996274,1.114204887,416.6482455,-832.9536836,1667.210811,0.005080301,2.720855656,124.581564,159.872415,-347.3495322,456.4863133,2.014405667
"",P-1078,13,A,-1.301211054,0.18613308,417.2757382,-417.0807619,1666.27183,0.010623295,3.954605656,126.206564,159.2890817,-141.0661989,461.06548,1.581072333
"",P-1079,13,A,-3.154132364,0.621827752,417.083675,-0.40393455,1668.920031,0.12760784,1.716133433,127.831564,158.7057483,65.21713443,465.6446466,1.147739
"",P-1080,13,A,-1.687171848,-0.877766531,416.8222978,415.9477635,1664.703015,0.025374547,0.729605656,127.4398973,158.272415,271.5254678,466.6238133,0.139405667
"",P-1081,13,A,0.707455032,-2.150900174,416.3585919,832.5994913,1661.261807,0.240366692,-3.729144344,127.0482307,157.8390817,477.8338011,467.60298,-0.868927667
"",P-1082,13,A,-1.54834173,-0.548229515,416.8455017,416.1821753,1665.288568,0.232543775,0.729605656,127.4398973,158.272415,271.5254678,466.6238133,0.139405667
"",P-1085,13,A,-0.664588525,-0.192556517,834.9396328,-418.0012773,1664.748766,0.157314554,-4.370394344,156.9482307,351.4807483,-131.7245322,474.75298,1.851905667
"",P-1086,13,A,-2.369973602,0.246188308,834.3158816,-834.235147,1663.918964,0.11921575,-5.604144344,155.3232307,352.0640817,-338.0078656,470.1738133,2.285239
"",P-1087,13,A,-1.290103245,-0.676978177,834.9729626,-418.1888045,1664.260899,-0.012683306,-4.370394344,156.9482307,351.4807483,-131.7245322,474.75298,1.851905667
"",P-1088,13,A,-3.27552618,0.646772496,834.8200872,-1.512967884,1667.073392,0.221462001,-6.608866567,158.5732307,350.897415,74.5588011,479.3321466,1.418572333
"",P-1090,13,A,2.014660613,-3.439028597,834.2451822,831.325362,1660.338324,0.254158424,-12.05414434,157.7898973,350.0307483,487.1754678,481.29048,-0.598094333
"",P-1091,13,A,-1.182656725,-0.965884851,416.9094556,415.8006276,1665.297444,0.165448905,0.729605656,127.4398973,158.272415,271.5254678,466.6238133,0.139405667
"",P-1092,13,A,-1.672615481,0.201575529,0.039441395,-0.134332608,1667.768037,-0.00168226,10.04169723,97.08952933,-33.48592633,55.87557177,451.9571126,0.876863667
"",P-1093,13,A,-4.186790384,-0.262744969,0.010207269,-0.173555974,3334.415786,0.242444167,11.37503057,161.3228627,-23.41925967,116.8422384,903.340446,12.89353033
"",P-1094,13,A,-1.477500994,-1.487779164,-416.5872273,-416.293702,3331.095848,-0.102949769,20.8146139,127.4228627,-215.0609263,-98.34942823,884.9321126,12.88103033
"",P-1095,13,A,-4.953450495,-0.558842872,-834.2487737,-831.9871826,3334.21657,0.073468524,19.83753057,93.52286267,-406.702593,-313.5410949,866.5237793,12.86853033
"",P-1097,13,A,-5.381886486,-2.116408252,-833.9314555,0.383004573,3332.967612,0.309516055,18.83280834,96.77286267,-407.8692597,99.02557177,875.6821126,12.00186367
"",P-1099,13,A,-0.853010319,-7.663514119,-834.4610062,833.2342219,3323.069069,0.402579845,13.38753057,95.98952933,-408.7359263,511.6422384,877.640446,9.985197
"",P-1100,13,A,-3.83260711,-4.388186558,-833.776992,416.6868546,3327.510235,0.305057045,17.84628057,96.381196,-408.302593,305.3339051,876.6612793,10.99353033
"",P-1101,13,A,-5.486213128,-2.456607461,-834.211668,0.132885188,3332.406278,0.207333993,18.83280834,96.77286267,-407.8692597,99.02557177,875.6821126,12.00186367
"",P-1102,13,A,-4.913922412,-0.681683058,-416.6857106,0.124490517,3333.866618,0.147184151,18.57614168,129.0478627,-215.6442597,107.9339051,889.5112793,12.447697
"",P-1103,13,A,-1.630920767,-0.772290168,-416.3414105,-415.9744257,3330.489176,-0.005794076,20.8146139,127.4228627,-215.0609263,-98.34942823,884.9321126,12.88103033
"",P-1104,13,A,-4.59584298,0.632590477,-417.2101842,-832.0913031,3335.590136,0.078281182,19.5808639,125.7978627,-214.477593,-304.6327616,880.352946,13.31436367
"",P-1106,13,A,-5.36882749,-0.48778373,-417.1232352,0.281983471,3334.587891,0.172756555,18.57614168,129.0478627,-215.6442597,107.9339051,889.5112793,12.447697
"",P-1107,13,A,-3.113193965,-3.055297125,-417.0472586,416.2676003,3330.314947,0.145778236,17.5896139,128.656196,-216.077593,314.2422384,890.490446,11.43936367
"",P-1108,13,A,-1.061849714,-5.631425986,-417.5017523,832.7140743,3324.548231,0.322279514,13.1308639,128.2645293,-216.5109263,520.5505718,891.4696126,10.43103033
"",P-1109,13,A,-3.059270844,-3.30080119,-417.1666979,416.4390002,3330.750544,0.115146451,17.5896139,128.656196,-216.077593,314.2422384,890.490446,11.43936367
"",P-1110,13,A,-4.972164973,-0.933419644,-417.0755817,0.336689183,3334.091503,0.245425576,18.57614168,129.0478627,-215.6442597,107.9339051,889.5112793,12.447697
"",P-1113,13,A,-4.008460217,1.734680591,-0.371582918,-832.2624274,3334.904458,-0.033817384,12.37975279,158.0728627,-22.252593,-295.7244282,894.1821126,13.760197
"",P-1114,13,A,0.054779412,-0.179611246,0.580892893,-416.1736513,3331.091004,-0.077488185,13.61350279,159.6978627,-22.83592633,-89.4410949,898.7612793,13.32686367
"",P-1116,13,A,-1.896222766,-2.576532426,-0.073701188,416.1247851,3331.002696,0.329704183,10.38850279,160.931196,-23.852593,323.1505718,904.3196126,11.885197
"",P-1117,13,A,-0.057992779,-5.21260764,-0.724214333,832.3930816,3326.258215,0.070032665,5.929752789,160.5395293,-24.28592633,529.4589051,905.2987793,10.87686367
"",P-1120,13,A,-5.937924526,0.548201078,417.0645701,-0.531510275,3334.26162,0.137896094,3.049466767,192.0648973,168.772415,126.1838011,917.02798,13.16440567
"",P-1121,13,A,-1.701527712,0.301387072,417.3877703,-416.8496418,3330.127308,-0.054469722,5.287938989,190.4398973,169.3557483,-80.09953223,912.4488133,13.597739
"",P-1122,13,A,-6.319038495,1.897613732,417.0978036,-832.6685947,3335.235179,-0.01827803,4.054188989,188.8148973,169.9390817,-286.3828656,907.8696466,14.03107233
"",P-1123,13,A,-2.302489442,-0.037123058,417.5239014,-417.0730582,3330.643638,-0.129419772,5.287938989,190.4398973,169.3557483,-80.09953223,912.4488133,13.597739
"",P-1124,13,A,-5.950357206,0.25182424,416.9199784,-0.543263883,3335.507403,0.272299512,3.049466767,192.0648973,168.772415,126.1838011,917.02798,13.16440567
"",P-1125,13,A,-3.664667131,-2.591586452,416.9325279,415.2782011,3329.503009,0.270083841,2.062938989,191.6732307,168.3390817,332.4921344,918.0071466,12.15607233
"",P-1127,13,A,-3.760402884,-2.425145805,416.808878,415.4011745,3330.243845,0.243403794,2.062938989,191.6732307,168.3390817,332.4921344,918.0071466,12.15607233
"",P-1129,13,A,-6.175443355,0.221188322,834.526822,-1.761548978,3333.540043,0.370532662,-5.275533233,222.806564,360.9640817,135.5254678,930.71548,13.435239
"",P-1130,13,A,-2.599730081,-0.810045555,835.2495455,-417.9913726,3327.952694,-0.004269137,-3.037061011,221.181564,361.547415,-70.75786557,926.1363133,13.86857233
"",P-1131,13,A,-6.449877028,1.165189783,834.8902981,-834.1512338,3333.451447,0.151675591,-4.270811011,219.556564,362.1307483,-277.0411989,921.5571466,14.30190567
"",P-1133,13,A,-6.184309802,0.347939565,834.6522722,-1.909348336,3332.949068,0.306245197,-5.275533233,222.806564,360.9640817,135.5254678,930.71548,13.435239
"",P-1134,13,A,-2.945678533,-2.851519233,834.4141127,414.2218178,3329.224598,0.372018003,-6.262061011,222.4148973,360.5307483,341.8338011,931.6946466,12.42690567
"",P-1135,13,A,0.611843981,-5.741072896,834.0563554,830.4141233,3324.017749,0.339774989,-10.72081101,222.0232307,360.097415,548.1421344,932.6738133,11.41857233
"",P-1138,14,A,-0.086445729,-0.090090913,0.080632463,0.005122542,0.101002718,0.015997775,11.8216895,31.685356,-43.557235,-4.7077409,0.5816363,-11.098544
"",P-1139,14,A,-832.929363,-832.0271809,-416.6829148,-417.2304912,-0.039254,0.198512583,-327.1748273,-394.3381893,-220.1851583,-267.9906369,-52.49970703,-17.858046
"",P-1141,14,A,-824.5239797,-1665.015583,-834.154544,-833.7267595,-3.68950787,0.702452513,-324.465244,-794.6631893,-412.7684917,-476.9989702,-82.48304037,-19.270546
"",P-1142,14,A,8.593655661,-1666.842898,-833.6794146,-833.691882,-3.189842064,0.453241038,27.63475603,-768.954856,-428.7184917,-422.7323036,-59.38304037,-13.920546
"",P-1143,14,A,842.5878339,-1666.803778,-833.4156258,-833.7879751,-2.761504091,0.48891752,382.413372,-744.12286,-445.6605717,-367.3082102,-39.6891817,-7.561931333
"",P-1144,14,A,1676.479122,-1666.47528,-833.0885846,-833.6643806,-1.972357607,0.319275974,737.213372,-719.29786,-462.6105717,-311.8748769,-20.02251503,-1.195264667
"",P-1145,14,A,842.7752983,-1666.850244,-833.2642672,-833.9565065,-2.861457352,0.390664806,382.413372,-744.12286,-445.6605717,-367.3082102,-39.6891817,-7.561931333
"",P-1146,14,A,4.499195036,-834.1753651,-834.1451313,-833.7770274,-3.771853001,0.522240239,23.9514227,-402.529856,-427.776825,-428.9156369,-47.80804037,-12.520546
"",P-1148,14,A,-1663.301059,-831.7701288,-833.8468814,-834.4280692,-4.706687362,0.600793322,-680.2485773,-453.9465227,-395.876825,-537.4489702,-94.00804037,-23.220546
"",P-1149,14,A,-829.3623444,-832.9706709,-834.0909455,-833.5285544,-3.28555258,0.572694468,-328.1485773,-428.2381893,-411.826825,-483.1823036,-70.90804037,-17.870546
"",P-1151,14,A,838.180596,-833.9298079,-833.7134477,-833.6354321,-3.441589336,0.3535676,378.7300387,-377.69786,-444.718905,-373.4915436,-28.1141817,-6.161931333
"",P-1152,14,A,1672.099368,-834.0654942,-833.3199938,-833.5848374,-4.664283327,0.106004622,733.5300387,-352.87286,-461.668905,-318.0582102,-8.447515033,0.204735333
"",P-1153,14,A,838.05954,-833.6380668,-833.7775541,-833.7816446,-3.478151629,0.243019823,378.7300387,-377.69786,-444.718905,-373.4915436,-28.1141817,-6.161931333
"",P-1155,14,A,-828.6631854,832.0383827,-835.0177494,-833.099045,-4.383355831,0.280470045,-329.6769393,302.1694253,-411.3988857,-493.4746156,-48.27662903,-15.85679333
"",P-1156,14,A,-1661.777943,832.5214076,-835.1520526,-833.3080775,-5.057793104,0.36325439,-681.7769393,276.461092,-395.4488857,-547.7412822,-71.37662903,-21.20679333
"",P-1157,14,A,-828.3967372,831.6753184,-835.0349162,-833.1445625,-5.245449481,0.322697914,-329.6769393,302.1694253,-411.3988857,-493.4746156,-48.27662903,-15.85679333
"",P-1158,14,A,4.724248462,831.0618606,-834.3467636,-833.0293978,-4.465122282,0.206675348,22.4230607,327.8777587,-427.3488857,-439.2079489,-25.17662903,-10.50679333
"",P-1160,14,A,1670.190282,832.6655174,-833.5582895,-833.6401168,-4.411330048,0.249039928,732.0016767,377.5347547,-461.2409657,-328.3505222,14.1838963,2.218488
"",P-1162,14,A,6.228516792,1664.667596,-834.403632,-833.3369798,-4.436652543,0.402344805,24.55639403,691.8694253,-427.857219,-443.3246156,-14.1182957,-9.890126667
"",P-1164,14,A,-1660.863451,1666.346355,-834.4631928,-833.4357805,-5.729126877,0.426433646,-679.643606,640.4527587,-395.957219,-551.8579489,-60.3182957,-20.59012667
"",P-1165,14,A,-827.438103,1665.464838,-834.7090324,-833.3140122,-5.221085515,0.440896522,-327.543606,666.161092,-411.907219,-497.5912822,-37.2182957,-15.24012667
"",P-1166,14,A,6.041677016,1665.367243,-834.285742,-833.5367617,-3.79344342,0.455312008,24.55639403,691.8694253,-427.857219,-443.3246156,-14.1182957,-9.890126667
"",P-1167,14,A,839.0955929,1665.835837,-833.8943957,-833.832183,-2.69592127,0.283334263,379.33501,716.7014213,-444.799299,-387.9005222,5.575562967,-3.531512
"",P-1168,14,A,1670.943353,1666.753007,-833.3394093,-833.7247642,-3.049818019,0.199407201,734.13501,741.5264213,-461.749299,-332.4671889,25.24222963,2.835154667
"",P-1169,14,A,837.8333255,831.6867879,-834.1609746,-833.4103331,-3.199073431,0.16087402,377.2016767,352.7097547,-444.2909657,-383.7838556,-5.482770367,-4.148178667
"",P-1170,14,A,1.58936517,-0.406871057,-417.5275121,-833.0202888,-2.943339314,0.307482472,20.0280607,-3.838908,-234.6155523,-426.1829489,-22.4057957,-10.67762667
"",P-1171,14,A,-831.2993199,-832.4562405,-417.1979419,-833.64198,-2.847815707,0.489128998,-328.410244,-395.9631893,-219.601825,-474.2739702,-57.0788737,-17.42471267
"",P-1172,14,A,-1661.269837,-1665.077817,-417.0220632,-834.2674814,-3.712231574,0.437229689,-676.8269106,-788.0965227,-204.5934917,-522.3573036,-91.7538737,-24.17471267
"",P-1173,14,A,-827.9114271,-1665.578283,-417.2086108,-834.0284281,-2.980255172,0.450559134,-324.7269106,-762.3881893,-220.5434917,-468.0906369,-68.6538737,-18.82471267
"",P-1174,14,A,4.507625375,-1665.935301,-417.2933443,-833.5370933,-0.872182744,0.170306481,27.37308937,-736.679856,-236.4934917,-413.8239702,-45.5538737,-13.47471267
"",P-1175,14,A,839.0933989,-1666.37546,-416.7614894,-833.3548813,-1.637179138,0.064449854,382.1517054,-711.84786,-253.4355717,-358.3998769,-25.86001503,-7.116098
"",P-1178,14,A,1.568978173,-833.1190781,-417.2067324,-833.3644702,-1.231248024,0.03449468,23.68975603,-370.254856,-235.551825,-420.0073036,-33.9788737,-12.07471267
"",P-1180,14,A,-1664.472254,-832.4567043,-417.0855999,-834.2899868,-4.459319032,0.418137514,-680.510244,-421.6715227,-203.651825,-528.5406369,-80.1788737,-22.77471267
