"",P-1096,13,1,0,0,-833.3333333,-416.6666667,3333.333333,0,20.69550529,95.96254963,-406.8812328,-108.5014125,871.6334611,11.8264659
"",P-1097,13,1,0,0,-833.3333333,0,3333.333333,0,18.62138574,96.36678842,-408.2861063,99.37945348,875.2612523,11.11128923
"",P-1099,13,1,0,0,-833.3333333,833.3333333,3333.333333,0,14.02792679,94.83584182,-409.1447102,510.5533124,876.6877669,10.7773783
"",P-1100,13,1,0,0,-833.3333333,416.6666667,3333.333333,0,17.80632407,95.98032318,-407.5010749,305.3748834,876.2778246,10.82866562
"",P-1102,13,1,0,0,-416.6666667,0,3333.333333,0,17.84482658,128.1515815,-214.6811109,107.7697331,890.5946173,13.24246428
"",P-1103,13,1,0,0,-416.6666667,-416.6666667,3333.333333,0,20.57082713,127.4579495,-215.0901583,-97.97779687,884.8658887,13.27361913
"",P-1106,13,1,0,0,-416.6666667,0,3333.333333,0,19.08740487,129.4966237,-214.6303862,107.7883608,890.4483035,12.88621521
"",P-1107,13,1,0,0,-416.6666667,416.6666667,3333.333333,0,17.93314049,129.3188884,-217.7506965,314.4279816,890.5443199,10.95430551
"",P-1109,13,1,0,0,-416.6666667,416.6666667,3333.333333,0,18.11104366,128.251024,-215.1908658,315.2990239,890.9364059,10.98290842
"",P-1111,13,1,0,0,0,0,3333.333333,0,11.77719508,160.6975368,-23.56260134,116.0354469,902.658884,13.23130709
"",P-1112,13,1,0,0,0,-416.6666667,3333.333333,0,13.81079176,160.4833172,-21.88825693,-89.87941889,897.1456728,13.9290468
"",P-1113,13,1,0,0,0,-833.3333333,3333.333333,0,13.17726718,158.6159428,-20.73345771,-296.2104115,894.1017484,12.33103897
"",P-1114,13,1,0,0,0,-416.6666667,3333.333333,0,13.3153953,160.3716096,-22.70313914,-90.33607952,898.656844,12.97455001
"",P-1115,13,1,0,0,0,0,3333.333333,0,11.82032849,162.2054115,-23.73812858,115.9483772,903.06382,11.85335015
"",P-1116,13,1,0,0,0,416.6666667,3333.333333,0,10.94372745,160.855653,-24.1866288,324.361108,904.9598408,12.69993235
"",P-1117,13,1,0,0,0,833.3333333,3333.333333,0,5.300888809,160.1355191,-24.46521701,529.5058983,905.2902566,11.9735304
"",P-1118,13,1,0,0,0,416.6666667,3333.333333,0,10.49787418,161.2991388,-23.29352129,322.503935,904.8019075,11.4027461
"",P-1122,13,1,0,0,416.6666667,-833.3333333,3333.333333,0,4.373850715,189.8691886,169.4379825,-286.5870059,908.2714432,14.65341022
"",P-1124,13,1,0,0,416.6666667,0,3333.333333,0,3.359667293,192.9077652,168.9371326,127.1080114,916.0129912,13.30861325
"",P-1125,13,1,0,0,416.6666667,416.6666667,3333.333333,0,1.9686034,191.6649386,168.6628501,332.1017411,918.6889328,11.62398715
"",P-1126,13,1,0,0,416.6666667,833.3333333,3333.333333,0,-2.408640772,191.8342142,166.4400349,538.8067288,920.6985939,12.18966031
"",P-1127,13,1,0,0,416.6666667,416.6666667,3333.333333,0,2.385491586,190.6907231,168.2340799,333.0011468,917.4479388,11.43846113
"",P-1129,13,1,0,0,833.3333333,0,3333.333333,0,-4.959221036,221.5641293,361.0938188,135.0781331,931.5781244,13.18093291
"",P-1130,13,1,0,0,833.3333333,-416.6666667,3333.333333,0,-1.883192451,221.3255236,362.0829073,-72.23227054,924.644216,14.56165949
"",P-1131,13,1,0,0,833.3333333,-833.3333333,3333.333333,0,-5.690664384,219.3142171,362.9564537,-277.5886722,920.2103504,15.12661382
"",P-1133,13,1,0,0,833.3333333,0,3333.333333,0,-5.110337992,223.0416424,361.3029359,136.2789594,931.4488526,14.41706525
"",P-1135,13,1,0,0,833.3333333,833.3333333,3333.333333,0,-11.61397963,223.0110772,360.0577521,548.7911138,934.9224875,11.67094244
"",P-1136,13,1,0,0,416.6666667,416.6666667,1666.666667,0,1.161530212,127.5357014,158.245464,271.7514377,467.3354133,0.145558882
"",P-1138,14,1,0,0,0,0,0,0,12.02425631,31.85551759,-42.79613628,-3.658348426,0.1810542,-10.97118776
"",P-1139,14,1,-833.3333333,-833.3333333,-416.6666667,-416.6666667,0,0,-326.898106,-393.3108195,-220.5147395,-268.3989574,-53.74739588,-18.07901116
"",P-1140,14,1,-1666.666667,-1666.666667,-833.3333333,-833.3333333,0,0,-677.174638,-819.5801349,-398.0765875,-531.2515242,-105.6514249,-25.48841598
"",P-1141,14,1,-833.3333333,-1666.666667,-833.3333333,-833.3333333,0,0,-324.8136258,-794.6557321,-414.3752175,-476.5780771,-82.35825056,-19.83509699
"",P-1142,14,1,0,-1666.666667,-833.3333333,-833.3333333,0,0,27.56008576,-768.8678224,-429.8542967,-421.833976,-59.31454929,-14.59715647
"",P-1143,14,1,833.3333333,-1666.666667,-833.3333333,-833.3333333,0,0,381.9318916,-742.8772582,-446.360622,-367.2048538,-38.5292248,-8.192348838
"",P-1145,14,1,833.3333333,-1666.666667,-833.3333333,-833.3333333,0,0,384.0690294,-743.5222653,-446.2036603,-367.329143,-38.56793877,-7.424124421
"",P-1146,14,1,0,-833.3333333,-833.3333333,-833.3333333,0,0,23.6138612,-403.1447043,-427.8365591,-429.8487197,-47.26898007,-13.2094695
"",P-1148,14,1,-1666.666667,-833.3333333,-833.3333333,-833.3333333,0,0,-680.9726746,-453.3425748,-396.8471726,-538.0506438,-94.99163103,-23.96033734
"",P-1149,14,1,-833.3333333,-833.3333333,-833.3333333,-833.3333333,0,0,-327.2108891,-427.7843757,-412.4219999,-483.0546897,-70.35215021,-17.44682552
"",P-1150,14,1,0,-833.3333333,-833.3333333,-833.3333333,0,0,23.27302445,-401.7891914,-428.3013922,-429.0865292,-47.34816705,-11.91747968
"",P-1152,14,1,1666.666667,-833.3333333,-833.3333333,-833.3333333,0,0,733.0970234,-352.1602674,-461.9763796,-317.9207077,-8.179612826,0.448263741
"",P-1154,14,1,0,0,-833.3333333,-833.3333333,0,0,20.29767529,-36.14713986,-427.1957821,-434.7837997,-35.84895381,-11.77860276
"",P-1155,14,1,-833.3333333,833.3333333,-833.3333333,-833.3333333,0,0,-329.7077313,303.3518272,-410.9128683,-494.1712642,-47.77069371,-15.66109178
"",P-1156,14,1,-1666.666667,833.3333333,-833.3333333,-833.3333333,0,0,-679.7125745,277.4670231,-395.2106568,-547.5961607,-70.55774295,-22.18262864
"",P-1157,14,1,-833.3333333,833.3333333,-833.3333333,-833.3333333,0,0,-330.1179716,300.5936705,-411.2645866,-491.7629342,-48.22017987,-16.82407947
"",P-1160,14,1,1666.666667,833.3333333,-833.3333333,-833.3333333,0,0,731.1989932,377.3250689,-460.2138327,-327.5484535,14.8740801,1.646638111
"",P-1161,14,1,833.3333333,833.3333333,-833.3333333,-833.3333333,0,0,377.5887758,352.2657807,-445.3997893,-384.4944199,-5.900832754,-5.091057339
"",P-1164,14,1,-1666.666667,1666.666667,-833.3333333,-833.3333333,0,0,-679.4143351,640.841455,-397.3647764,-551.2750623,-59.69921726,-20.56647652
"",P-1165,14,1,-833.3333333,1666.666667,-833.3333333,-833.3333333,0,0,-327.0871186,666.6534843,-412.7547152,-497.9649403,-37.31523537,-15.46599752
"",P-1166,14,1,0,1666.666667,-833.3333333,-833.3333333,0,0,24.36119125,692.1901397,-429.3845575,-442.1131186,-13.90230603,-8.356773921
"",P-1167,14,1,833.3333333,1666.666667,-833.3333333,-833.3333333,0,0,379.5066441,717.1802101,-445.5911915,-387.0652845,5.33582066,-3.657346673
"",P-1168,14,1,1666.666667,1666.666667,-833.3333333,-833.3333333,0,0,735.1657695,741.702324,-460.8012912,-332.9474776,25.15345325,2.207216875
"",P-1169,14,1,833.3333333,833.3333333,-833.3333333,-833.3333333,0,0,375.6091056,352.5848019,-444.6245066,-382.5034087,-5.261237222,-3.65788559
"",P-1171,14,1,-833.3333333,-833.3333333,-416.6666667,-833.3333333,0,0,-328.1194157,-396.1801187,-219.328253,-473.7093446,-56.45899528,-18.09125114
"",P-1172,14,1,-1666.666667,-1666.666667,-416.6666667,-833.3333333,0,0,-677.2852488,-788.3725818,-203.8906936,-522.2327895,-91.50749313,-24.26265576
"",P-1173,14,1,-833.3333333,-1666.666667,-416.6666667,-833.3333333,0,0,-324.9343545,-762.5770063,-220.6456874,-468.0940476,-67.7758079,-19.65339304
"",P-1174,14,1,0,-1666.666667,-416.6666667,-833.3333333,0,0,26.32524615,-736.7415471,-236.6891965,-412.4022738,-45.29201266,-13.74134051
"",P-1176,14,1,1666.666667,-1666.666667,-416.6666667,-833.3333333,0,0,736.6687783,-685.2506031,-270.2730001,-304.0287557,-4.865074536,0.717807158
"",P-1178,14,1,0,-833.3333333,-416.6666667,-833.3333333,0,0,23.08321652,-371.0050814,-236.1468715,-421.5217982,-34.76846378,-12.90773674
"",P-1179,14,1,-833.3333333,-833.3333333,-416.6666667,-833.3333333,0,0,-328.7055367,-395.7909483,-220.3502822,-473.6988115,-56.20440285,-18.44210107
"",P-1180,14,1,-1666.666667,-833.3333333,-416.6666667,-833.3333333,0,0,-681.1701104,-421.7069507,-203.5339882,-527.6257254,-80.28496009,-23.28075707
"",P-1181,14,1,-833.3333333,-833.3333333,-416.6666667,-833.3333333,0,0,-327.4709254,-396.4742948,-218.5406937,-475.3144519,-56.74485296,-17.18948039
"",P-1182,14,1,0,-833.3333333,-416.6666667,-833.3333333,0,0,22.99785173,-370.025965,-234.0415548,-420.0300718,-32.88337964,-10.76864383
"",P-1183,14,1,833.3333333,-833.3333333,-416.6666667,-833.3333333,0,0,379.7409319,-344.8957664,-253.7228965,-365.0023443,-14.73206304,-6.151499906
"",P-1186,14,1,0,0,-416.6666667,-833.3333333,0,0,19.59498343,-4.740442502,-235.372587,-425.6202967,-22.27390535,-9.836968607
"",P-1188,14,1,-1666.666667,833.3333333,-416.6666667,-833.3333333,0,0,-681.2994555,308.8507515,-203.5541907,-538.0787699,-57.19418328,-20.14842312
"",P-1189,14,1,-833.3333333,833.3333333,-416.6666667,-833.3333333,0,0,-329.8264469,334.9222276,-219.1381025,-484.3053127,-35.44525687,-14.90069979
"",P-1190,14,1,0,833.3333333,-416.6666667,-833.3333333,0,0,22.36257426,359.3923013,-234.5859316,-431.1297373,-11.48984663,-11.52468617
"",P-1191,14,1,833.3333333,833.3333333,-416.6666667,-833.3333333,0,0,377.3830439,385.1929993,-252.720802,-375.6812896,8.177941656,-2.91938454
"",P-1192,14,1,1666.666667,833.3333333,-416.6666667,-833.3333333,0,0,730.7186807,409.7094389,-269.1228631,-319.4025348,26.37303527,2.615472593
"",P-1194,14,1,0,1666.666667,-416.6666667,-833.3333333,0,0,23.01362284,724.3591485,-235.9004958,-433.7752592,0.251244869,-9.768994914
"",P-1195,14,1,-833.3333333,1666.666667,-416.6666667,-833.3333333,0,0,-328.1196448,698.0600631,-218.9900227,-487.6494278,-24.15956232,-14.03490616
"",P-1197,14,1,-833.3333333,1666.666667,-416.6666667,-833.3333333,0,0,-327.3030636,698.0607377,-219.4086233,-489.486181,-24.62044783,-14.0848454
"",P-1198,14,1,0,1666.666667,-416.6666667,-833.3333333,0,0,25.89620739,725.1517402,-236.578619,-434.2479424,-0.0828479,-8.177936916
"",P-1200,14,1,1666.666667,1666.666667,-416.6666667,-833.3333333,0,0,732.3637998,772.6766365,-269.8395032,-322.6784792,39.87067381,2.210473217
"",P-1201,14,1,833.3333333,833.3333333,-416.6666667,-833.3333333,0,0,378.1225895,384.8438846,-252.2609357,-374.4934638,8.041702901,-3.978832215
"",P-1202,14,1,0,0,0,-833.3333333,0,0,13.72067491,29.23580839,-43.51329047,-416.6625279,-9.262833697,-10.99036639
"",P-1204,14,1,-1666.666667,-1666.666667,416.6666667,-833.3333333,0,0,-692.2010628,-724.9657329,179.6880441,-503.9726428,-64.26863649,-23.72406804
"",P-1205,14,1,-833.3333333,-1666.666667,416.6666667,-833.3333333,0,0,-339.7112769,-698.1224748,163.9233342,-449.9149902,-41.09702777,-19.15987707
"",P-1208,14,1,1666.666667,-1666.666667,416.6666667,-833.3333333,0,0,721.3428222,-624.6172128,114.9610673,-284.8789302,20.71065844,0.043500063
"",P-1209,14,1,833.3333333,-1666.666667,416.6666667,-833.3333333,0,0,366.5945465,-649.3834709,130.8449546,-340.68455,1.314051242,-6.956136972
"",P-1211,14,1,-833.3333333,-833.3333333,416.6666667,-833.3333333,0,0,-344.4929855,-332.4939267,164.2837727,-455.5982552,-29.09242657,-16.73109213
"",P-1214,14,1,0,-833.3333333,416.6666667,-833.3333333,0,0,8.640310316,-307.9886796,148.5676284,-402.7170314,-6.762259462,-11.99462298
"",P-1215,14,1,833.3333333,-833.3333333,416.6666667,-833.3333333,0,0,362.3399362,-282.5505382,132.5328416,-347.2944977,13.93324448,-4.682445761
"",P-1217,14,1,833.3333333,-833.3333333,416.6666667,-833.3333333,0,0,362.8747126,-282.6119895,131.5284175,-346.5878404,13.11816401,-3.831172269
"",P-1218,14,1,0,0,416.6666667,-833.3333333,0,0,4.321138106,60.00318505,149.2290428,-407.4994052,5.526420845,-10.32848765
"",P-1220,14,1,-1666.666667,833.3333333,416.6666667,-833.3333333,0,0,-697.1443437,372.4461247,181.1204361,-520.7695218,-28.75440307,-20.73038433
"",P-1221,14,1,-833.3333333,833.3333333,416.6666667,-833.3333333,0,0,-345.0902282,397.8827723,164.6092716,-465.8082575,-7.106441442,-14.36646802
"",P-1222,14,1,0,833.3333333,416.6666667,-833.3333333,0,0,5.619954129,422.613669,148.7367251,-410.0222414,17.0560295,-10.51485963
"",P-1223,14,1,833.3333333,833.3333333,416.6666667,-833.3333333,0,0,360.7326421,448.652258,132.7280747,-356.8600713,36.69343172,-4.193465555
"",P-1224,14,1,1666.666667,833.3333333,416.6666667,-833.3333333,0,0,716.3514637,471.8804135,115.7658497,-300.8786541,55.1565169,2.736378468
"",P-1226,14,1,0,1666.666667,416.6666667,-833.3333333,0,0,9.667806649,787.5801022,149.3627211,-415.3842107,27.85638238,-8.377566147
"",P-1227,14,1,-833.3333333,1666.666667,416.6666667,-833.3333333,0,0,-342.3964473,762.2223229,164.4894732,-470.7128972,5.273573813,-14.02825296
"",P-1229,14,1,-833.3333333,1666.666667,416.6666667,-833.3333333,0,0,-342.72266,761.3094774,165.5988069,-469.9686554,3.563133157,-13.8626995
"",P-1230,14,1,0,1666.666667,416.6666667,-833.3333333,0,0,9.741559976,787.1728951,148.406487,-416.1813012,27.34008901,-8.272516819
"",P-1231,14,1,833.3333333,1666.666667,416.6666667,-833.3333333,0,0,363.7680507,812.062598,130.4122829,-361.2212269,45.26497383,-3.059963147
"",P-1233,14,1,833.3333333,833.3333333,416.6666667,-833.3333333,0,0,362.153731,448.4911713,132.5542791,-357.610823,34.59716943,-3.005132306
"",P-1234,14,1,0,0,833.3333333,-833.3333333,0,0,-3.677047944,90.37510037,341.8417104,-398.9695344,19.28815569,-10.15081561
"",P-1238,14,1,0,-1666.666667,833.3333333,-833.3333333,0,0,3.76902817,-642.8514552,340.1430012,-385.5126188,-3.779462076,-12.29367236
"",P-1239,14,1,833.3333333,-1666.666667,833.3333333,-833.3333333,0,0,358.3220789,-618.4939472,322.2110651,-330.9475618,15.23215602,-6.391940596
"",P-1240,14,1,1666.666667,-1666.666667,833.3333333,-833.3333333,0,0,712.8414812,-593.3083323,306.9781768,-275.107569,34.79185712,-0.354864423
"",P-1242,14,1,0,-833.3333333,833.3333333,-833.3333333,0,0,-0.01033513,-277.3563979,342.1364948,-392.1009674,8.051202527,-11.2772636
"",P-1243,14,1,-833.3333333,-833.3333333,833.3333333,-833.3333333,0,0,-350.353962,-302.0719406,357.4877578,-446.8119453,-14.85327754,-16.71024993
"",P-1244,14,1,-1666.666667,-833.3333333,833.3333333,-833.3333333,0,0,-704.572542,-328.4282982,370.4713745,-500.2258201,-38.01209338,-21.53377422
"",P-1246,14,1,0,-833.3333333,833.3333333,-833.3333333,0,0,0.942608186,-277.8730262,341.2747456,-390.7620818,7.207875991,-11.31619209
"",P-1248,14,1,1666.666667,-833.3333333,833.3333333,-833.3333333,0,0,709.6258847,-225.7032572,307.3627716,-282.420476,45.97034604,0.047637766
"",P-1250,14,1,0,0,833.3333333,-833.3333333,0,0,-3.264555448,88.54090166,341.6095173,-398.6199622,19.07309623,-10.57921511
"",P-1251,14,1,-833.3333333,833.3333333,833.3333333,-833.3333333,0,0,-354.7175202,427.0217264,357.482071,-456.0631475,5.782762393,-12.9977419
"",P-1253,14,1,-833.3333333,833.3333333,833.3333333,-833.3333333,0,0,-353.6032814,428.4171929,358.2345989,-456.6810913,6.471317041,-13.27718574
"",P-1254,14,1,0,833.3333333,833.3333333,-833.3333333,0,0,-0.650900822,454.1466379,340.8586701,-403.2857816,29.92226098,-8.948575277
"",P-1255,14,1,833.3333333,833.3333333,833.3333333,-833.3333333,0,0,354.0910268,479.4892462,324.142111,-346.615377,49.32164336,-2.671720776
"",P-1257,14,1,833.3333333,833.3333333,833.3333333,-833.3333333,0,0,353.7317796,478.6909134,325.1358789,-347.8419081,48.63432698,-3.466270825
"",P-1258,14,1,0,1666.666667,833.3333333,-833.3333333,0,0,0.214848762,818.6354524,342.0769371,-405.3009229,40.10384003,-8.506472828
"",P-1259,14,1,-833.3333333,1666.666667,833.3333333,-833.3333333,0,0,-351.1974675,793.6348934,357.665103,-460.8954408,16.90882129,-14.24314156
"",P-1261,14,1,-833.3333333,1666.666667,833.3333333,-833.3333333,0,0,-351.5505232,792.0253223,357.1005911,-460.4208307,18.11763256,-14.60668362
"",P-1262,14,1,0,1666.666667,833.3333333,-833.3333333,0,0,0.229369535,818.6289553,340.4149042,-406.6772193,39.60385222,-7.482940527
"",P-1265,14,1,833.3333333,833.3333333,416.6666667,-833.3333333,0,0,362.3461298,447.9261438,132.7049267,-356.2430753,36.24324035,-3.709840698
"",P-1266,14,1,0,0,0,-416.6666667,0,0,15.54647102,30.23204076,-42.32345364,-212.078718,-3.851157173,-11.18871563
"",P-1268,14,1,-1666.666667,-1666.666667,-833.3333333,-416.6666667,0,0,-675.2157022,-819.5291825,-397.0020859,-324.4466453,-101.9507604,-25.99892667
"",P-1270,14,1,0,-1666.666667,-833.3333333,-416.6666667,0,0,29.99856674,-767.8054977,-428.914495,-216.7360901,-55.74960651,-14.92402259
"",P-1273,14,1,833.3333333,-1666.666667,-833.3333333,-416.6666667,0,0,385.1777573,-742.0432771,-445.1897506,-161.277089,-34.57642654,-7.98121538
"",P-1276,14,1,-1666.666667,-833.3333333,-833.3333333,-416.6666667,0,0,-679.7170604,-453.7080819,-396.2452894,-331.1442534,-90.94249095,-23.48357946
"",P-1277,14,1,-833.3333333,-833.3333333,-833.3333333,-416.6666667,0,0,-326.60937,-426.3591325,-411.6633822,-277.9713716,-66.96528183,-17.40318166
"",P-1278,14,1,0,-833.3333333,-833.3333333,-416.6666667,0,0,25.55093988,-400.4120913,-428.5863608,-222.701847,-43.28394873,-13.19962011
"",P-1280,14,1,1666.666667,-833.3333333,-833.3333333,-416.6666667,0,0,734.6073993,-351.2597022,-461.2606085,-111.4078403,-3.635854774,-1.361747676
"",P-1281,14,1,833.3333333,-833.3333333,-833.3333333,-416.6666667,0,0,379.6820101,-376.3820249,-445.0483883,-167.6462002,-24.7655244,-6.879647902
"",P-1283,14,1,-833.3333333,833.3333333,-833.3333333,-416.6666667,0,0,-329.1463966,303.7730269,-411.7582733,-287.2441853,-43.13782324,-17.98297258
"",P-1285,14,1,-833.3333333,833.3333333,-833.3333333,-416.6666667,0,0,-327.1921103,303.0609582,-411.4285778,-286.938655,-42.98621905,-16.72666558
"",P-1286,14,1,0,833.3333333,-833.3333333,-416.6666667,0,0,23.4458492,328.9879994,-426.9612024,-232.4621987,-20.99110554,-11.71828738
"",P-1287,14,1,833.3333333,833.3333333,-833.3333333,-416.6666667,0,0,378.4310057,353.3851608,-445.0022435,-178.1562458,-1.497060965,-3.758818586
"",P-1288,14,1,1666.666667,833.3333333,-833.3333333,-416.6666667,0,0,733.5917379,379.6697646,-462.4601743,-122.6635326,18.89395961,1.991220178
"",P-1289,14,1,833.3333333,833.3333333,-833.3333333,-416.6666667,0,0,379.2793698,354.7597855,-444.0154481,-177.968914,-0.443829149,-5.108796001
"",P-1290,14,1,0,1666.666667,-833.3333333,-416.6666667,0,0,26.15722311,692.9146256,-428.7980446,-236.6092037,-9.21548159,-10.58122846
"",P-1291,14,1,-833.3333333,1666.666667,-833.3333333,-416.6666667,0,0,-326.030257,669.807443,-413.0634827,-291.1094005,-32.43069743,-16.68240724
"",P-1292,14,1,-1666.666667,1666.666667,-833.3333333,-416.6666667,0,0,-678.7461569,642.7211535,-397.4237917,-345.3289326,-55.32503749,-21.76056125
"",P-1293,14,1,-833.3333333,1666.666667,-833.3333333,-416.6666667,0,0,-326.4702373,668.0701443,-413.517906,-290.5956962,-32.85647688,-14.71753574
"",P-1294,14,1,0,1666.666667,-833.3333333,-416.6666667,0,0,26.22118035,694.8357541,-428.2475069,-236.5669229,-9.058702134,-8.919392914
"",P-1296,14,1,1666.666667,1666.666667,-833.3333333,-416.6666667,0,0,735.7683022,743.0876769,-461.7806932,-126.0707318,28.72929108,1.885921454
"",P-1297,14,1,833.3333333,833.3333333,-833.3333333,-416.6666667,0,0,377.5928729,354.3174786,-444.9139848,-175.9408652,-1.30895638,-4.341109855
"",P-1299,14,1,-833.3333333,-833.3333333,-416.6666667,-416.6666667,0,0,-327.2393118,-395.0650096,-221.3901842,-268.3046118,-52.75280806,-18.35146598
"",P-1300,14,1,-1666.666667,-1666.666667,-416.6666667,-416.6666667,0,0,-675.7623324,-786.1009659,-205.7196497,-317.3792095,-87.60588486,-23.91622877
"",P-1302,14,1,0,-1666.666667,-416.6666667,-416.6666667,0,0,27.99266933,-734.9796645,-237.3765266,-207.4466757,-40.32489808,-13.71512016
"",P-1303,14,1,833.3333333,-1666.666667,-416.6666667,-416.6666667,0,0,383.162559,-709.9156234,-253.1263722,-153.514888,-22.1603532,-6.861466086
"",P-1306,14,1,0,-833.3333333,-416.6666667,-416.6666667,0,0,25.0072621,-369.1644443,-236.0549554,-213.7321264,-29.04277431,-12.74521224
"",P-1307,14,1,-833.3333333,-833.3333333,-416.6666667,-416.6666667,0,0,-327.0527895,-393.9535225,-220.6908087,-268.2651571,-52.95548648,-16.92959409
"",P-1308,14,1,-1666.666667,-833.3333333,-416.6666667,-416.6666667,0,0,-679.4257868,-420.308769,-204.1567564,-321.7313197,-76.39003831,-23.52134335
"",P-1309,14,1,-833.3333333,-833.3333333,-416.6666667,-416.6666667,0,0,-327.2816553,-395.4996006,-219.0222711,-267.4788832,-51.86237855,-17.84161381
"",P-1310,14,1,0,-833.3333333,-416.6666667,-416.6666667,0,0,24.94875445,-368.847016,-236.8704305,-213.8136332,-29.11257288,-12.08496397
"",P-1311,14,1,833.3333333,-833.3333333,-416.6666667,-416.6666667,0,0,380.0245862,-344.2318201,-253.3228554,-158.6893094,-9.6203344,-6.450419628
"",P-1312,14,1,1666.666667,-833.3333333,-416.6666667,-416.6666667,0,0,735.4009306,-319.6900738,-271.0205947,-102.6862335,10.08745666,-0.432417722
"",P-1313,14,1,833.3333333,-833.3333333,-416.6666667,-416.6666667,0,0,380.1378517,-343.444361,-252.5676821,-156.9968334,-9.420341759,-6.303875754
"",P-1314,14,1,0,0,-416.6666667,-416.6666667,0,0,21.06280566,-2.185576821,-236.0431239,-220.9181339,-17.57056063,-11.61317805
"",P-1315,14,1,-833.3333333,833.3333333,-416.6666667,-416.6666667,0,0,-328.2845783,335.8911142,-220.357955,-277.080325,-29.03033078,-16.22482357
"",P-1316,14,1,-1666.666667,833.3333333,-416.6666667,-416.6666667,0,0,-680.9750622,309.9776769,-202.8111517,-333.8349768,-52.50441579,-20.58223793
"",P-1317,14,1,-833.3333333,833.3333333,-416.6666667,-416.6666667,0,0,-329.9497053,337.2430411,-219.1808248,-278.8688026,-29.80706465,-15.92232887
"",P-1318,14,1,0,833.3333333,-416.6666667,-416.6666667,0,0,21.75374324,362.5988607,-236.2363981,-223.6141506,-6.082904567,-9.919424524
"",P-1319,14,1,833.3333333,833.3333333,-416.6666667,-416.6666667,0,0,376.97591,386.4774117,-251.9377188,-167.8155326,14.25322478,-5.089172218
"",P-1321,14,1,833.3333333,833.3333333,-416.6666667,-416.6666667,0,0,377.7416886,387.6685467,-252.5750799,-168.7208494,13.61759914,-5.005897426
"",P-1322,14,1,0,1666.666667,-416.6666667,-416.6666667,0,0,25.02603177,727.0247148,-234.9314956,-228.704276,3.526271652,-9.886880304
"",P-1323,14,1,-833.3333333,1666.666667,-416.6666667,-416.6666667,0,0,-326.5413959,700.8329264,-218.685538,-283.4784674,-18.0055626,-16.04947106
"",P-1325,14,1,-833.3333333,1666.666667,-416.6666667,-416.6666667,0,0,-327.0112165,699.6531216,-220.28656,-282.7365712,-19.04582516,-14.64644381
"",P-1326,14,1,0,1666.666667,-416.6666667,-416.6666667,0,0,25.9568816,726.2955364,-235.4881889,-228.1115433,4.768926886,-10.17667528
"",P-1329,14,1,833.3333333,833.3333333,-416.6666667,-416.6666667,0,0,378.3871119,386.3610889,-252.7959278,-168.6105313,11.53591926,-3.677123867
"",P-1331,14,1,-833.3333333,-833.3333333,416.6666667,-416.6666667,0,0,-343.1067034,-331.2107615,162.641106,-249.572205,-24.60075883,-18.30049663
"",P-1332,14,1,-1666.666667,-1666.666667,416.6666667,-416.6666667,0,0,-691.258125,-723.2841327,179.1301695,-298.6682493,-60.00677812,-24.20555167
"",P-1333,14,1,-833.3333333,-1666.666667,416.6666667,-416.6666667,0,0,-339.0568482,-696.9599339,162.4513176,-243.0431023,-36.79068064,-19.9352291
"",P-1334,14,1,0,-1666.666667,416.6666667,-416.6666667,0,0,11.84948119,-671.8746858,147.1802674,-189.2845479,-14.21093201,-13.45401728
"",P-1335,14,1,833.3333333,-1666.666667,416.6666667,-416.6666667,0,0,367.6769894,-648.0039231,132.1255553,-133.9286313,7.550518396,-6.215660571
"",P-1342,14,1,0,-833.3333333,416.6666667,-416.6666667,0,0,7.813302143,-306.1742849,148.4850198,-195.3314961,-0.420310102,-11.76958622
"",P-1343,14,1,833.3333333,-833.3333333,416.6666667,-416.6666667,0,0,363.7787427,-281.1404626,131.7734842,-139.985455,18.01985986,-5.831940195
"",P-1344,14,1,1666.666667,-833.3333333,416.6666667,-416.6666667,0,0,719.6048504,-256.9976021,114.3024287,-84.67915494,37.69681821,0.288355868
"",P-1345,14,1,833.3333333,-833.3333333,416.6666667,-416.6666667,0,0,364.4500793,-281.1449787,130.5818557,-140.1324834,18.35575971,-5.854843772
"",P-1347,14,1,-833.3333333,833.3333333,416.6666667,-416.6666667,0,0,-343.9273286,399.4897122,164.1539215,-259.0292267,-2.726500791,-13.27721966
"",P-1348,14,1,-1666.666667,833.3333333,416.6666667,-416.6666667,0,0,-695.5421207,374.3954995,179.8960154,-313.4869802,-25.20186019,-20.84792169
"",P-1349,14,1,-833.3333333,833.3333333,416.6666667,-416.6666667,0,0,-344.1255321,399.8101954,164.2540714,-260.293739,-3.53804829,-15.61194386
"",P-1350,14,1,0,833.3333333,416.6666667,-416.6666667,0,0,7.335789379,425.5264658,148.0440651,-205.2482682,21.08052006,-10.28428879
"",P-1352,14,1,1666.666667,833.3333333,416.6666667,-416.6666667,0,0,717.2999917,474.8333016,115.0062927,-95.41041539,59.99540632,3.750947127
"",P-1353,14,1,833.3333333,833.3333333,416.6666667,-416.6666667,0,0,363.2731661,450.1506774,131.9657787,-150.4275629,40.58644142,-4.231735905
"",P-1354,14,1,0,1666.666667,416.6666667,-416.6666667,0,0,10.28877711,788.2744687,147.6138096,-209.7376492,31.21472787,-10.87929324
"",P-1355,14,1,-833.3333333,1666.666667,416.6666667,-416.6666667,0,0,-341.7165745,763.6602644,164.3448665,-264.5452343,9.600282489,-14.5709738
